Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,4224355106.0,4224355106.0,,,4224355106.0,Unfound
,,,,,,,2374832150511.0,,,,,Unfound
,,,,,,,1200010180934.0,,,,,Unfound
,,,,,,,1200021470260.0,,,,,Unfound
,,,,,,,1100020107069.0,,,,,Unfound
,,,,,,,1012872021997.0,,,,,Unfound
,,,,,,,1800035287630.0,,,,,Unfound
,,,,,,,1591035380939.0,,,,,Unfound
,,,,,,,2000018017644.0,,,,,Unfound
,,,,,,,1300012898161.0,,,,,Unfound
,,,,,,,1460000942248.0,,,,,Unfound
,,,,,,,58262405.0,58262405.0,,,58262405.0,Unfound
,,,,,,,2000015732004.0,,,,,Unfound
,,,,,,,2000015732040.0,,,,,Unfound
,,,,,,,1012483819258.0,,,,,Unfound
,,,,,,,8855427507.0,8855427507.0,,,8855427507.0,Unfound
,,,,,,,1200037765119.0,,,,,Unfound
,,,,,,,3985759405.0,3985759405.0,,,3985759405.0,Unfound
,,,,,,,1012684972880.0,,,,,Unfound
,,,,,,,2341772362519.0,,,,,Unfound
,,,,,,,2000026540720.0,,,,,Unfound
,,,,,,,1100012846892.0,,,,,Unfound
,,,,,,,1300035375480.0,,,,,Unfound
,,,,,,,3031339009.0,3031339009.0,,,3031339009.0,Unfound
,,,,,,,1100008113543.0,,,,,Unfound
,,,,,,,2000016246024.0,,,,,Unfound
,,,,,,,2000016246585.0,,,,,Unfound
,,,,,,,2200021676601.0,,,,,Unfound
,,,,,,,2200021676610.0,,,,,Unfound
,,,,,,,2000027940647.0,,,,,Unfound
,,,,,,,1012488468477.0,,,,,Unfound
,,,,,,,1715029905203.0,,,,,Unfound
,,,,,,,1716307852004.0,,,,,Unfound
,,,,,,,8822761609.0,8822761609.0,,,8822761609.0,Unfound
,,,,,,,2360850514011.0,,,,,Unfound
,,,,,,,3940710908.0,3940710908.0,,,3940710908.0,Unfound
,,,,,,,8832409107.0,8832409107.0,,,8832409107.0,Unfound
,,,,,,,2200017338020.0,,,,,Unfound
,,,,,,,1300034437150.0,,,,,Unfound
,,,,,,,2200021266867.0,,,,,Unfound
,,,,,,,1100000269173.0,,,,,Unfound
,,,,,,,1417424571003.0,,,,,Unfound
,,,,,,,1900034191750.0,,,,,Unfound
,,,,,,,1410199530003.0,,,,,Unfound
,,,,,,,2362592062410.0,,,,,Unfound
,,,,,,,4223813408.0,4223813408.0,,,4223813408.0,Unfound
,,,,,,,1800060228632.0,,,,,Unfound
,,,,,,,2200018525511.0,,,,,Unfound
,,,,,,,1416679003001.0,,,,,Unfound
,,,,,,,2100040722197.0,,,,,Unfound
,,,,,,,1900048097436.0,,,,,Unfound
,,,,,,,1100020055650.0,,,,,Unfound
,,,,,,,1100010866920.0,,,,,Unfound
,,,,,,,1318627503.0,1318627503.0,,,1318627503.0,Unfound
,,,,,,,1012786301684.0,,,,,Unfound
,,,,,,,1900060087018.0,,,,,Unfound
,,,,,,,2723286408.0,2723286408.0,,,2723286408.0,Unfound
,,,,,,,2199992926869.0,,,,,Unfound
,,,,,,,2000018381852.0,,,,,Unfound
