Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,1012500876748,,,,,Unfound
,,,,,,,1610020913610,,,,,Unfound
,,,,,,,2000021639726,,,,,Unfound
,,,,,,,1682523704,,,,70138,Unfound
,,,,,,,2346520370013,,,,,Unfound
,,,,,,,1100039358976,,,,,Unfound
,,,,,,,1591060293432,,,,,Unfound
,,,,,,,2000015700892,,,,,Unfound
,,,,,,,1100003269023,,,,,Unfound
,,,,,,,2000016269458,,,,,Unfound
,,,,,,,1800000219930,,,,,Unfound
,,,,,,,1200041925403,,,,,Unfound
,,,,,,,2199997194152,,,,,Unfound
,,,,,,,4267421402,,,,44110,Unfound
,,,,,,,2000052563247,,,,,Unfound
,,,,,,,2958461806,,,,2958461806,Unfound
,,,,,,,20833307,,,,20833307,Unfound
,,,,,,,2373653820417,,,,,Unfound
,,,,,,,2199993734539,,,,,Unfound
,,,,,,,2199994121649,,,,,Unfound
,,,,,,,1900042366803,,,,,Unfound
,,,,,,,77324610,,,,77324610,Unfound
,,,,,,,60186403,,,,60186403,Unfound
,,,,,,,1610018642240,,,,,Unfound
,,,,,,,1012842964719,,,,,Unfound
,,,,,,,1591136670129,,,,,Unfound
,,,,,,,1640000305801,,,,,Unfound
,,,,,,,9341703810,,,,9341703810,Unfound
,,,,,,,18666809,,,,69526,Unfound
,,,,,,,3290076307,,,,3290076307,Unfound
,,,,,,,1100003069020,,,,,Unfound
,,,,,,,2200016699856,,,,,Unfound
,,,,,,,1417168721001,,,,,Unfound
,,,,,,,2200022937277,,,,,Unfound
,,,,,,,48913010,,,,48913010,Unfound
,,,,,,,565041505,,,,110252,Unfound
,,,,,,,1200039539224,,,,,Unfound
,,,,,,,1900015141658,,,,,Unfound
,,,,,,,1200038273527,,,,,Unfound
,,,,,,,68736105,,,,96550,Unfound
,,,,,,,2370963815814,,,,,Unfound
,,,,,,,1100002586009,,,,,Unfound
,,,,,,,3038671906,,,,3038671906,Unfound
,,,,,,,59169903,,,,59169903,Unfound
,,,,,,,2432204202,,,,4,Unfound
,,,,,,,68191100,,,,79369,Unfound
,,,,,,,1200025576990,,,,,Unfound
,,,,,,,2200013035833,,,,,Unfound
,,,,,,,2199997568575,,,,,Unfound
,,,,,,,1200010035944,,,,,Unfound
,,,,,,,1800018767573,,,,,Unfound
,,,,,,,1900007365336,,,,,Unfound
,,,,,,,1200026929834,,,,,Unfound
,,,,,,,2200012972840,,,,,Unfound
,,,,,,,2344543918813,,,,,Unfound
,,,,,,,2000024719729,,,,,Unfound
,,,,,,,51177502,,,,51177502,Unfound
,,,,,,,1012387234664,,,,,Unfound
,,,,,,,1610000962890,,,,,Unfound
,,,,,,,2000015725043,,,,,Unfound
,,,,,,,1012702950837,,,,,Unfound
,,,,,,,10885500,,,,115367,Unfound
,,,,,,,1100003320159,,,,,Unfound
,,,,,,,1200040918637,,,,,Unfound
,,,,,,,1610018463832,,,,,Unfound
,,,,,,,2000017851431,,,,,Unfound
,,,,,,,1023469975337,,,,,Unfound
,,,,,,,48428407,,,,48428407,Unfound
,,,,,,,2488193408,,,,2488193408,Unfound
,,,,,,,2000008669021,,,,,Unfound
,,,,,,,1012743206123,,,,,Unfound
,,,,,,,2000023484009,,,,,Unfound
,,,,,,,1591035354414,,,,,Unfound
,,,,,,,21663605,,,,21663605,Unfound
,,,,,,,2351521000414,,,,,Unfound
,,,,,,,2122865500,,,,2122865500,Unfound
,,,,,,,1610002261811,,,,,Unfound
,,,,,,,2341224266515,,,,,Unfound
,,,,,,,2199989998073,,,,,Unfound
,,,,,,,1418321030009,,,,,Unfound
,,,,,,,1200029530846,,,,,Unfound
,,,,,,,1900031349720,,,,,Unfound
,,,,,,,1610019588383,,,,,Unfound
,,,,,,,1100015536267,,,,,Unfound
,,,,,,,78839806,,,,1489,Unfound
,,,,,,,1591011205031,,,,,Unfound
,,,,,,,2376501150010,,,,,Unfound
,,,,,,,1900013151325,,,,,Unfound
,,,,,,,1895693900,,,,1895693900,Unfound
,,,,,,,1591000286921,,,,,Unfound
,,,,,,,3367909106,,,,1047,Unfound
,,,,,,,2200023173832,,,,,Unfound
,,,,,,,1900003218498,,,,,Unfound
,,,,,,,1610012308272,,,,,Unfound
,,,,,,,2000000010009,,,,,Unfound
,,,,,,,8814159108,,,,8814159108,Unfound
,,,,,,,52364001,,,,52364001,Unfound
,,,,,,,1012473739960,,,,,Unfound
,,,,,,,2199995211452,,,,,Unfound
,,,,,,,8846551305,,,,8846551305,Unfound
,,,,,,,1591041204100,,,,,Unfound
,,,,,,,8823641907,,,,8823641907,Unfound
,,,,,,,1300008308935,,,,,Unfound
,,,,,,,1800032003876,,,,,Unfound
,,,,,,,1591043261721,,,,,Unfound
,,,,,,,1100019637312,,,,,Unfound
,,,,,,,1610020881688,,,,,Unfound
,,,,,,,2336553444018,,,,,Unfound
,,,,,,,1200021973796,,,,,Unfound
,,,,,,,2352876455515,,,,,Unfound
,,,,,,,47116809,,,,699,Unfound
,,,,,,,1610031141401,,,,,Unfound
,,,,,,,1200027305473,,,,,Unfound
,,,,,,,9190489206,,,,9190489206,Unfound
,,,,,,,57762701,,,,57762701,Unfound
,,,,,,,1300035396230,,,,,Unfound
,,,,,,,547558608,,,,547558608,Unfound
,,,,,,,1012843044752,,,,,Unfound
,,,,,,,1300010710638,,,,,Unfound
,,,,,,,1014570000000,,,,,Unfound
,,,,,,,65083205,,,,65083205,Unfound
,,,,,,,1610022938421,,,,,Unfound
,,,,,,,1414506531008,,,,,Unfound
,,,,,,,1610022475626,,,,,Unfound
,,,,,,,55084807,,,,55084807,Unfound
,,,,,,,57944606,,,,60082,Unfound
,,,,,,,8921468007,,,,1,Unfound
,,,,,,,1100009760490,,,,,Unfound
,,,,,,,1023545741680,,,,,Unfound
,,,,,,,1014572225928,,,,,Unfound
,,,,,,,1200042498800,,,,,Unfound
,,,,,,,1012735781720,,,,,Unfound
,,,,,,,2200030000004,,,,,Unfound
,,,,,,,1550378708,,,,1550378708,Unfound
,,,,,,,2000005186281,,,,,Unfound
,,,,,,,1013027766492,,,,,Unfound
,,,,,,,2200011640360,,,,,Unfound
,,,,,,,2000021302276,,,,,Unfound
,,,,,,,1200033518558,,,,,Unfound
,,,,,,,8891635810,,,,8891635810,Unfound
,,,,,,,2199993000907,,,,,Unfound
,,,,,,,1013071495937,,,,,Unfound
,,,,,,,66256709,,,,66256709,Unfound
,,,,,,,2361713110917,,,,,Unfound
,,,,,,,2000013845285,,,,,Unfound
,,,,,,,1100011625124,,,,,Unfound
,,,,,,,9102152709,,,,31729,Unfound
,,,,,,,1610010404459,,,,,Unfound
,,,,,,,80796207,,,,80796207,Unfound
,,,,,,,1610010687591,,,,,Unfound
,,,,,,,1900047190542,,,,,Unfound
,,,,,,,1100020396345,,,,,Unfound
,,,,,,,2325361361013,,,,,Unfound
,,,,,,,1800032309120,,,,,Unfound
,,,,,,,9209479807,,,,9209479807,Unfound
,,,,,,,59178107,,,,59178107,Unfound
,,,,,,,1004435906,,,,3401,Unfound
,,,,,,,2000052846472,,,,,Unfound
,,,,,,,1800032273556,,,,,Unfound
,,,,,,,70392300,,,,70392300,Unfound
,,,,,,,3958724910,,,,3958724910,Unfound
,,,,,,,2300000277929,,,,,Unfound
,,,,,,,2000001036634,,,,,Unfound
,,,,,,,1100005251366,,,,,Unfound
,,,,,,,1460000773396,,,,,Unfound
,,,,,,,9157327505,,,,9157327505,Unfound
,,,,,,,1591046253139,,,,,Unfound
,,,,,,,1200001956988,,,,,Unfound
,,,,,,,1869627002,,,,1869627002,Unfound
,,,,,,,1200035864110,,,,,Unfound
,,,,,,,2000023432349,,,,,Unfound
,,,,,,,2000003230000,,,,,Unfound
,,,,,,,1200027366884,,,,,Unfound
,,,,,,,2200021810490,,,,,Unfound
,,,,,,,1418408422000,,,,,Unfound
,,,,,,,1591042026184,,,,,Unfound
,,,,,,,1610031827493,,,,,Unfound
,,,,,,,3316547702,,,,,Unfound
,,,,,,,1100003461295,,,,,Unfound
,,,,,,,9131543805,,,,9131543805,Unfound
,,,,,,,1600000004000,,,,,Unfound
,,,,,,,17873203,,,,17873203,Unfound
,,,,,,,1100770234940,,,,,Unfound
,,,,,,,2336503626015,,,,,Unfound
,,,,,,,12326002,,,,12326002,Unfound
,,,,,,,2200022713228,,,,,Unfound
,,,,,,,2200041829706,,,,,Unfound
,,,,,,,75577607,,,,75577607,Unfound
,,,,,,,2200024003830,,,,,Unfound
,,,,,,,1100014028013,,,,,Unfound
,,,,,,,1012473842542,,,,,Unfound
,,,,,,,1100004560518,,,,,Unfound
,,,,,,,1100050161138,,,,,Unfound
,,,,,,,1200023286055,,,,,Unfound
,,,,,,,1591049666632,,,,,Unfound
,,,,,,,1507368980045,,,,,Unfound
,,,,,,,1610018818506,,,,,Unfound
,,,,,,,1200050957953,,,,,Unfound
,,,,,,,21257100,,,,21257100,Unfound
,,,,,,,3229137304,,,,3229137304,Unfound
,,,,,,,1610000017998,,,,,Unfound
,,,,,,,1100023422440,,,,,Unfound
,,,,,,,1100023445289,,,,,Unfound
,,,,,,,2200021853476,,,,,Unfound
,,,,,,,2000027296282,,,,,Unfound
,,,,,,,1610031456959,,,,,Unfound
,,,,,,,1100012146026,,,,,Unfound
,,,,,,,8866841910,,,,8866841910,Unfound
,,,,,,,2199999931020,,,,,Unfound
,,,,,,,1012994550583,,,,,Unfound
,,,,,,,1610000005255,,,,,Unfound
,,,,,,,20171702,,,,20171702,Unfound
,,,,,,,1200042397970,,,,,Unfound
,,,,,,,1591052926106,,,,,Unfound
,,,,,,,68268210,,,,68268210,Unfound
,,,,,,,2000019281981,,,,,Unfound
,,,,,,,49706010,,,,49706010,Unfound
,,,,,,,1200060933852,,,,,Unfound
,,,,,,,1012373674323,,,,,Unfound
,,,,,,,1900060324648,,,,,Unfound
,,,,,,,1418466821004,,,,,Unfound
,,,,,,,1610021419755,,,,,Unfound
,,,,,,,8813153708,,,,1,Unfound
,,,,,,,1100002831514,,,,,Unfound
,,,,,,,54989310,,,,54989310,Unfound
,,,,,,,1013055958059,,,,,Unfound
,,,,,,,1012596536960,,,,,Unfound
,,,,,,,2352822688912,,,,,Unfound
,,,,,,,2000017763820,,,,,Unfound
,,,,,,,1283785004,,,,14680,Unfound
,,,,,,,1012676033017,,,,,Unfound
,,,,,,,685245002,,,,11891,Unfound
,,,,,,,1200033365945,,,,,Unfound
,,,,,,,554665005,,,,554665005,Unfound
,,,,,,,1100005347180,,,,,Unfound
,,,,,,,12412006,,,,12412006,Unfound
,,,,,,,2000002493858,,,,,Unfound
,,,,,,,2200019910655,,,,,Unfound
,,,,,,,1100007661130,,,,,Unfound
,,,,,,,1610004087614,,,,,Unfound
,,,,,,,1800032973719,,,,,Unfound
,,,,,,,2199991361508,,,,,Unfound
,,,,,,,1900036239321,,,,,Unfound
,,,,,,,1610030644389,,,,,Unfound
,,,,,,,3940838407,,,,3940838407,Unfound
,,,,,,,51408203,,,,51408203,Unfound
,,,,,,,2000026513275,,,,,Unfound
,,,,,,,2200041484047,,,,,Unfound
,,,,,,,2000021825850,,,,,Unfound
,,,,,,,2380000362628,,,,,Unfound
,,,,,,,2000026480122,,,,,Unfound
,,,,,,,1419718780007,,,,,Unfound
,,,,,,,1012452319607,,,,,Unfound
,,,,,,,2000003743309,,,,,Unfound
,,,,,,,1300060295079,,,,,Unfound
,,,,,,,1563331007,,,,5323,Unfound
,,,,,,,1341252401,,,,7972,Unfound
,,,,,,,1100001223255,,,,,Unfound
,,,,,,,1591049367362,,,,,Unfound
,,,,,,,8321903,,,,8321903,Unfound
,,,,,,,2000052980327,,,,,Unfound
,,,,,,,1200035014172,,,,,Unfound
,,,,,,,2200023098501,,,,,Unfound
,,,,,,,1300012528003,,,,,Unfound
,,,,,,,11480804,,,,64795,Unfound
,,,,,,,69897707,,,,69897707,Unfound
,,,,,,,2199995667238,,,,,Unfound
,,,,,,,2380001439653,,,,,Unfound
,,,,,,,1300011400640,,,,,Unfound
,,,,,,,1100008168621,,,,,Unfound
,,,,,,,2380000215357,,,,,Unfound
,,,,,,,1100004239145,,,,,Unfound
,,,,,,,53780705,,,,53780705,Unfound
,,,,,,,2770031401,,,,2770031401,Unfound
,,,,,,,1453581410,,,,1453581410,Unfound
,,,,,,,1900035351281,,,,,Unfound
,,,,,,,1200033173785,,,,,Unfound
,,,,,,,1591051339996,,,,,Unfound
,,,,,,,58879110,,,,58879110,Unfound
,,,,,,,1100020814200,,,,,Unfound
,,,,,,,70185800,,,,70185800,Unfound
,,,,,,,2000006562710,,,,,Unfound
,,,,,,,1610018668026,,,,,Unfound
,,,,,,,1900016202248,,,,,Unfound
,,,,,,,2200020821232,,,,,Unfound
,,,,,,,1100003424248,,,,,Unfound
,,,,,,,8888070110,,,,8888070110,Unfound
,,,,,,,2371244415517,,,,,Unfound
,,,,,,,4177608608,,,,4177608608,Unfound
,,,,,,,2200019352504,,,,,Unfound
,,,,,,,1800035186366,,,,,Unfound
,,,,,,,1900006356154,,,,,Unfound
,,,,,,,1200029530961,,,,,Unfound
,,,,,,,1023480492772,,,,,Unfound
,,,,,,,2200040183860,,,,,Unfound
,,,,,,,2200040009034,,,,,Unfound
,,,,,,,1012616957518,,,,,Unfound
,,,,,,,2199996851880,,,,,Unfound
