Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,1100018230979,,,,,Unfound
,,,,,,,1580000168873,,,,,Unfound
,,,,,,,1800021040258,,,,,Unfound
,,,,,,,8814077510,,,,1,Unfound
,,,,,,,9158883305,,,,9158883305,Unfound
,,,,,,,9157072307,,,,9157072307,Unfound
,,,,,,,8929562006,,,,8929562006,Unfound
,,,,,,,1800021209394,,,,,Unfound
,,,,,,,1100012655635,,,,,Unfound
,,,,,,,8814080802,,,,20921,Unfound
,,,,,,,1100018592343,,,,,Unfound
,,,,,,,1411344561003,,,,,Unfound
,,,,,,,1580000352973,,,,,Unfound
,,,,,,,8868451503,,,,8868451503,Unfound
,,,,,,,9157149900,,,,69821,Unfound
,,,,,,,1411373341005,,,,,Unfound
,,,,,,,1300050554809,,,,,Unfound
,,,,,,,1100012291665,,,,,Unfound
,,,,,,,8817724802,,,,9275,Unfound
,,,,,,,8868592308,,,,13568,Unfound
,,,,,,,1100018617290,,,,,Unfound
,,,,,,,1580000480197,,,,,Unfound
,,,,,,,1411398371009,,,,,Unfound
,,,,,,,671106702,,,,6183,Unfound
,,,,,,,8816269709,,,,8816269709,Unfound
,,,,,,,1100019737328,,,,,Unfound
,,,,,,,1300052881992,,,,,Unfound
,,,,,,,8817752201,,,,8817752201,Unfound
,,,,,,,1580000644369,,,,,Unfound
,,,,,,,1100018660064,,,,,Unfound
,,,,,,,1800021347917,,,,,Unfound
,,,,,,,1800021944542,,,,,Unfound
,,,,,,,1100013384150,,,,,Unfound
,,,,,,,1100019397828,,,,,Unfound
,,,,,,,1300053644330,,,,,Unfound
,,,,,,,8817766302,,,,1208,Unfound
,,,,,,,9158888506,,,,63223,Unfound
,,,,,,,1014569069639,,,,,Unfound
,,,,,,,8868744709,,,,16858,Unfound
,,,,,,,1130000052496,,,,,Unfound
,,,,,,,1100012658510,,,,,Unfound
,,,,,,,8934866108,,,,8934866108,Unfound
,,,,,,,1012625419907,,,,,Unfound
,,,,,,,44544804,,,,44544804,Unfound
,,,,,,,1160000349613,,,,,Unfound
,,,,,,,4263092905,,,,44563,Unfound
,,,,,,,66495110,,,,95455,Unfound
,,,,,,,1610011933684,,,,,Unfound
,,,,,,,1012684805902,,,,,Unfound
,,,,,,,1100012713038,,,,,Unfound
,,,,,,,9213384502,,,,9213384502,Unfound
,,,,,,,1014569544584,,,,,Unfound
,,,,,,,44897602,,,,51559,Unfound
,,,,,,,1100012729701,,,,,Unfound
,,,,,,,1012695854642,,,,,Unfound
,,,,,,,4263816102,,,,76124,Unfound
,,,,,,,8934880405,,,,8934880405,Unfound
,,,,,,,1160000800248,,,,,Unfound
,,,,,,,1900023425749,,,,,Unfound
,,,,,,,1012834963240,,,,,Unfound
,,,,,,,1100013012379,,,,,Unfound
,,,,,,,1014570000000,,,,,Unfound
,,,,,,,4264224609,,,,4264224609,Unfound
,,,,,,,8934884110,,,,4955,Unfound
,,,,,,,66816407,,,,10718,Unfound
,,,,,,,45148610,,,,5168,Unfound
,,,,,,,1200010052824,,,,,Unfound
,,,,,,,1610012163173,,,,,Unfound
,,,,,,,1014570067375,,,,,Unfound
,,,,,,,1012841418427,,,,,Unfound
,,,,,,,1100013137333,,,,,Unfound
,,,,,,,8935143802,,,,8935143802,Unfound
,,,,,,,9158909600,,,,9158909600,Unfound
,,,,,,,8929630502,,,,24463,Unfound
,,,,,,,1610012289610,,,,,Unfound
,,,,,,,1015684471199,,,,,Unfound
,,,,,,,1012868941605,,,,,Unfound
,,,,,,,1100013170776,,,,,Unfound
,,,,,,,4265257607,,,,26088,Unfound
,,,,,,,45727200,,,,54561,Unfound
,,,,,,,8935274110,,,,8935274110,Unfound
,,,,,,,1200021828653,,,,,Unfound
,,,,,,,1900024184523,,,,,Unfound
,,,,,,,1012880705416,,,,,Unfound
,,,,,,,4265280310,,,,29031,Unfound
,,,,,,,8935323209,,,,8935323209,Unfound
,,,,,,,9213406306,,,,9213406306,Unfound
,,,,,,,1100013228121,,,,,Unfound
,,,,,,,8816819000,,,,373391,Unfound
,,,,,,,1200022122417,,,,,Unfound
,,,,,,,700070105,,,,700070105,Unfound
,,,,,,,1610012328998,,,,,Unfound
,,,,,,,1023464266272,,,,,Unfound
,,,,,,,1900024320833,,,,,Unfound
,,,,,,,1012923141795,,,,,Unfound
,,,,,,,1100013246334,,,,,Unfound
,,,,,,,4265387104,,,,24251,Unfound
,,,,,,,8935436301,,,,49193,Unfound
,,,,,,,1200022417364,,,,,Unfound
,,,,,,,67349205,,,,67349205,Unfound
,,,,,,,1610012389449,,,,,Unfound
,,,,,,,1023466316952,,,,,Unfound
,,,,,,,1900024417127,,,,,Unfound
,,,,,,,1012954186042,,,,,Unfound
,,,,,,,1100013283674,,,,,Unfound
,,,,,,,4265515401,,,,4265515401,Unfound
,,,,,,,46039801,,,,46039801,Unfound
,,,,,,,8935520604,,,,37522,Unfound
,,,,,,,67402407,,,,67402407,Unfound
,,,,,,,1200022803872,,,,,Unfound
,,,,,,,1610012427485,,,,,Unfound
,,,,,,,1023479234671,,,,,Unfound
,,,,,,,8935570900,,,,23418,Unfound
,,,,,,,9158912409,,,,9158912409,Unfound
,,,,,,,1100013352060,,,,,Unfound
,,,,,,,46349906,,,,38870,Unfound
,,,,,,,1900025313206,,,,,Unfound
,,,,,,,1200022823503,,,,,Unfound
,,,,,,,1023490243859,,,,,Unfound
,,,,,,,1013002527446,,,,,Unfound
,,,,,,,1100013397308,,,,,Unfound
,,,,,,,4265901810,,,,34272,Unfound
,,,,,,,8935661207,,,,8935661207,Unfound
,,,,,,,46473009,,,,277996,Unfound
,,,,,,,1610012941310,,,,,Unfound
,,,,,,,1900025357922,,,,,Unfound
,,,,,,,1200023225920,,,,,Unfound
,,,,,,,67497108,,,,15542,Unfound
,,,,,,,1013010370444,,,,,Unfound
,,,,,,,1023517835804,,,,,Unfound
,,,,,,,1100013501893,,,,,Unfound
,,,,,,,46722902,,,,46722902,Unfound
,,,,,,,67603204,,,,67603204,Unfound
,,,,,,,709526909,,,,1604,Unfound
,,,,,,,1610013018148,,,,,Unfound
,,,,,,,1200024293601,,,,,Unfound
,,,,,,,1023524926703,,,,,Unfound
,,,,,,,1013020607519,,,,,Unfound
,,,,,,,1100013577980,,,,,Unfound
,,,,,,,4266067405,,,,31708,Unfound
,,,,,,,8935688901,,,,76544,Unfound
,,,,,,,46733503,,,,46733503,Unfound
,,,,,,,67636803,,,,80712,Unfound
,,,,,,,1200024318196,,,,,Unfound
,,,,,,,1900026229335,,,,,Unfound
,,,,,,,1610013045601,,,,,Unfound
,,,,,,,1013029238263,,,,,Unfound
,,,,,,,1100013599344,,,,,Unfound
,,,,,,,4267183300,,,,4267183300,Unfound
,,,,,,,1013061130989,,,,,Unfound
,,,,,,,46896610,,,,46896610,Unfound
,,,,,,,1610013469653,,,,,Unfound
,,,,,,,1200026240132,,,,,Unfound
,,,,,,,1900027060900,,,,,Unfound
,,,,,,,1100013719323,,,,,Unfound
,,,,,,,1023533128733,,,,,Unfound
,,,,,,,8935750700,,,,8935750700,Unfound
,,,,,,,4267421402,,,,44110,Unfound
,,,,,,,9158913108,,,,9158913108,Unfound
,,,,,,,46939602,,,,46939602,Unfound
,,,,,,,1013076010603,,,,,Unfound
,,,,,,,1023533896932,,,,,Unfound
,,,,,,,1200027021528,,,,,Unfound
,,,,,,,1900027162461,,,,,Unfound
,,,,,,,1100013761422,,,,,Unfound
,,,,,,,8935767403,,,,1,Unfound
,,,,,,,47064502,,,,1,Unfound
,,,,,,,1013076972003,,,,,Unfound
,,,,,,,1610013533236,,,,,Unfound
,,,,,,,1023536506055,,,,,Unfound
,,,,,,,1900027181818,,,,,Unfound
,,,,,,,68181501,,,,167251,Unfound
,,,,,,,1200027648699,,,,,Unfound
,,,,,,,1100013978154,,,,,Unfound
,,,,,,,4268115400,,,,51998,Unfound
,,,,,,,9303572100,,,,33408,Unfound
,,,,,,,8935809404,,,,8935809404,Unfound
,,,,,,,47123503,,,,123447,Unfound
,,,,,,,1014570372124,,,,,Unfound
,,,,,,,1610013536440,,,,,Unfound
,,,,,,,1200029630596,,,,,Unfound
,,,,,,,1900027354287,,,,,Unfound
,,,,,,,4268192609,,,,193363,Unfound
,,,,,,,1100013993125,,,,,Unfound
,,,,,,,8935822710,,,,20847,Unfound
,,,,,,,1014571456574,,,,,Unfound
,,,,,,,68451605,,,,68451605,Unfound
,,,,,,,1023545663205,,,,,Unfound
,,,,,,,1200031745890,,,,,Unfound
,,,,,,,1100014015273,,,,,Unfound
,,,,,,,4268986007,,,,21596,Unfound
,,,,,,,47416608,,,,39446,Unfound
,,,,,,,8935915010,,,,11829,Unfound
,,,,,,,1015682731013,,,,,Unfound
,,,,,,,1200032046854,,,,,Unfound
,,,,,,,1900028000308,,,,,Unfound
,,,,,,,68578405,,,,121828,Unfound
,,,,,,,1030011515417,,,,,Unfound
,,,,,,,1100014074320,,,,,Unfound
,,,,,,,4270340002,,,,20077,Unfound
,,,,,,,8935937604,,,,8935937604,Unfound
,,,,,,,47433900,,,,47433900,Unfound
,,,,,,,9158914110,,,,9158914110,Unfound
,,,,,,,1023485086332,,,,,Unfound
,,,,,,,1610014134787,,,,,Unfound
,,,,,,,1900028283097,,,,,Unfound
,,,,,,,1100014150520,,,,,Unfound
,,,,,,,1023500145353,,,,,Unfound
,,,,,,,8935978708,,,,18115,Unfound
,,,,,,,47549605,,,,121570,Unfound
,,,,,,,69095401,,,,78132,Unfound
,,,,,,,1200032949009,,,,,Unfound
,,,,,,,1610014211020,,,,,Unfound
,,,,,,,1900028291423,,,,,Unfound
,,,,,,,1030026580871,,,,,Unfound
,,,,,,,8936032708,,,,83668,Unfound
,,,,,,,8817549709,,,,183329,Unfound
,,,,,,,1610014696526,,,,,Unfound
,,,,,,,1023505482730,,,,,Unfound
,,,,,,,1200033204272,,,,,Unfound
,,,,,,,1030042822550,,,,,Unfound
,,,,,,,4272471409,,,,4272471409,Unfound
,,,,,,,1100014214937,,,,,Unfound
,,,,,,,8936041305,,,,8936041305,Unfound
,,,,,,,47653106,,,,103800,Unfound
,,,,,,,69811502,,,,69811502,Unfound
,,,,,,,1610014823646,,,,,Unfound
,,,,,,,1023514790833,,,,,Unfound
,,,,,,,1200034917240,,,,,Unfound
,,,,,,,1030056589662,,,,,Unfound
,,,,,,,1100014215294,,,,,Unfound
,,,,,,,4272525608,,,,4272525608,Unfound
,,,,,,,8936053705,,,,105649,Unfound
,,,,,,,1030059285262,,,,,Unfound
,,,,,,,47653802,,,,125610,Unfound
,,,,,,,69868408,,,,52414,Unfound
,,,,,,,1610018048796,,,,,Unfound
,,,,,,,1200035357175,,,,,Unfound
,,,,,,,1100014282937,,,,,Unfound
,,,,,,,8936120301,,,,13141,Unfound
,,,,,,,1030060125220,,,,,Unfound
,,,,,,,47664908,,,,47664908,Unfound
,,,,,,,1050000078048,,,,,Unfound
,,,,,,,9158937302,,,,1,Unfound
,,,,,,,1200036397754,,,,,Unfound
,,,,,,,1100014660840,,,,,Unfound
,,,,,,,1900029185762,,,,,Unfound
,,,,,,,4272821410,,,,46262,Unfound
,,,,,,,8936150400,,,,67462,Unfound
,,,,,,,47693309,,,,47693309,Unfound
,,,,,,,1030069672985,,,,,Unfound
,,,,,,,1610018300942,,,,,Unfound
,,,,,,,1050000176302,,,,,Unfound
,,,,,,,1200036454793,,,,,Unfound
,,,,,,,1900030000265,,,,,Unfound
,,,,,,,1050000019098,,,,,Unfound
,,,,,,,70033507,,,,,Unfound
,,,,,,,70085403,,,,57636,Unfound
,,,,,,,4519243910,,,,32353,Unfound
,,,,,,,1610018371943,,,,,Unfound
,,,,,,,1050001018616,,,,,Unfound
,,,,,,,1200038234796,,,,,Unfound
,,,,,,,1900030063292,,,,,Unfound
,,,,,,,1100014854672,,,,,Unfound
,,,,,,,4519343802,,,,18483,Unfound
,,,,,,,1100001954819,,,,,Unfound
,,,,,,,1050000770025,,,,,Unfound
,,,,,,,70127909,,,,70127909,Unfound
,,,,,,,1610018386179,,,,,Unfound
,,,,,,,1200039151420,,,,,Unfound
,,,,,,,1900030069806,,,,,Unfound
,,,,,,,1100014905937,,,,,Unfound
,,,,,,,8936231804,,,,60724,Unfound
,,,,,,,4546307206,,,,47057,Unfound
,,,,,,,1100000339583,,,,,Unfound
,,,,,,,1100002043235,,,,,Unfound
,,,,,,,1610018638138,,,,,Unfound
,,,,,,,1900030086217,,,,,Unfound
,,,,,,,1100015039354,,,,,Unfound
,,,,,,,1200039350624,,,,,Unfound
,,,,,,,8936240210,,,,273327,Unfound
,,,,,,,48223602,,,,12951,Unfound
,,,,,,,1067923107,,,,,Unfound
,,,,,,,1100000593811,,,,,Unfound
,,,,,,,9158938506,,,,142745,Unfound
,,,,,,,1610018807407,,,,,Unfound
,,,,,,,1100002054282,,,,,Unfound
,,,,,,,1900030271941,,,,,Unfound
,,,,,,,1200042250309,,,,,Unfound
,,,,,,,1100015133720,,,,,Unfound
,,,,,,,4791214308,,,,263006,Unfound
,,,,,,,8936362303,,,,62620,Unfound
,,,,,,,48255200,,,,48255200,Unfound
,,,,,,,1100000754569,,,,,Unfound
,,,,,,,70245601,,,,32753,Unfound
,,,,,,,1200060043630,,,,,Unfound
,,,,,,,4792962600,,,,4792962600,Unfound
,,,,,,,8936376000,,,,1,Unfound
,,,,,,,1100015421343,,,,,Unfound
,,,,,,,48446005,,,,48446005,Unfound
,,,,,,,70775305,,,,,Unfound
,,,,,,,8817768800,,,,8817768800,Unfound
,,,,,,,1100000757142,,,,,Unfound
,,,,,,,1040459610,,,,1040459610,Unfound
,,,,,,,1100015642416,,,,,Unfound
,,,,,,,1200060057892,,,,,Unfound
,,,,,,,4837138600,,,,145886,Unfound
,,,,,,,8936391501,,,,917429,Unfound
,,,,,,,1100000807430,,,,,Unfound
,,,,,,,48469500,,,,8273,Unfound
,,,,,,,70781008,,,,84843,Unfound
,,,,,,,1610019585959,,,,,Unfound
,,,,,,,1900031000034,,,,,Unfound
,,,,,,,1100015685303,,,,,Unfound
,,,,,,,1100001023130,,,,,Unfound
,,,,,,,71784805,,,,71784805,Unfound
,,,,,,,1100005413381,,,,,Unfound
,,,,,,,48486410,,,,48486410,Unfound
,,,,,,,1100015714178,,,,,Unfound
,,,,,,,1610019857180,,,,,Unfound
,,,,,,,48504902,,,,55252,Unfound
,,,,,,,5002004205,,,,16366,Unfound
,,,,,,,8936467205,,,,8936467205,Unfound
,,,,,,,71996809,,,,36247,Unfound
,,,,,,,1100005527051,,,,,Unfound
,,,,,,,1100001054797,,,,,Unfound
,,,,,,,9158942104,,,,51283,Unfound
,,,,,,,1200062316327,,,,,Unfound
,,,,,,,1900032000601,,,,,Unfound
,,,,,,,5002456600,,,,26569,Unfound
,,,,,,,48577806,,,,44073,Unfound
,,,,,,,1100015813348,,,,,Unfound
,,,,,,,1100006843639,,,,,Unfound
,,,,,,,1100001270408,,,,,Unfound
,,,,,,,1900032001340,,,,,Unfound
,,,,,,,5002743300,,,,5002743300,Unfound
,,,,,,,8936567905,,,,8936567905,Unfound
,,,,,,,72285904,,,,72285904,Unfound
,,,,,,,1100001325439,,,,,Unfound
,,,,,,,48938004,,,,90051,Unfound
,,,,,,,1900032091895,,,,,Unfound
,,,,,,,1100018169818,,,,,Unfound
,,,,,,,5002807008,,,,629400,Unfound
,,,,,,,1100007129240,,,,,Unfound
,,,,,,,49072601,,,,49072601,Unfound
,,,,,,,1100002068684,,,,,Unfound
,,,,,,,1300006667821,,,,,Unfound
,,,,,,,1100009485032,,,,,Unfound
,,,,,,,1610019930788,,,,,Unfound
,,,,,,,1900032113801,,,,,Unfound
,,,,,,,1300008095869,,,,,Unfound
,,,,,,,8936680003,,,,8936680003,Unfound
,,,,,,,5002830306,,,,1,Unfound
,,,,,,,1100002335456,,,,,Unfound
,,,,,,,73168703,,,,73168703,Unfound
,,,,,,,1100010769961,,,,,Unfound
,,,,,,,1610019948999,,,,,Unfound
,,,,,,,1900032266697,,,,,Unfound
,,,,,,,1300008307579,,,,,Unfound
,,,,,,,1100018295888,,,,,Unfound
,,,,,,,8936815808,,,,8936815808,Unfound
,,,,,,,5002958007,,,,1234,Unfound
,,,,,,,8936863707,,,,8936863707,Unfound
,,,,,,,49363410,,,,228560,Unfound
,,,,,,,9158948801,,,,1,Unfound
,,,,,,,1100051197784,,,,,Unfound
,,,,,,,1200037050544,,,,,Unfound
,,,,,,,1591047636102,,,,,Unfound
,,,,,,,1580000230087,,,,,Unfound
,,,,,,,9083892606,,,,34022,Unfound
,,,,,,,8816335505,,,,41543,Unfound
,,,,,,,9158979902,,,,1,Unfound
,,,,,,,1100770106609,,,,,Unfound
,,,,,,,9304980008,,,,35346,Unfound
,,,,,,,1591048480689,,,,,Unfound
,,,,,,,8816347804,,,,21694,Unfound
,,,,,,,8859389804,,,,3757,Unfound
,,,,,,,1100018456570,,,,,Unfound
,,,,,,,1580001480630,,,,,Unfound
,,,,,,,9083928702,,,,9083928702,Unfound
,,,,,,,9158985100,,,,9158985100,Unfound
,,,,,,,1200037364003,,,,,Unfound
,,,,,,,2199990496630,,,,,Unfound
,,,,,,,1074064704,,,,33575,Unfound
,,,,,,,1100770301046,,,,,Unfound
,,,,,,,9158993604,,,,9158993604,Unfound
,,,,,,,9084033405,,,,56799,Unfound
,,,,,,,8859469903,,,,8859469903,Unfound
,,,,,,,1591023761533,,,,,Unfound
,,,,,,,1200037391629,,,,,Unfound
,,,,,,,1100770753323,,,,,Unfound
,,,,,,,1100018616516,,,,,Unfound
,,,,,,,2199990682612,,,,,Unfound
,,,,,,,8816357100,,,,8816357100,Unfound
,,,,,,,9159003410,,,,98091,Unfound
,,,,,,,1130000021897,,,,,Unfound
,,,,,,,1200037396770,,,,,Unfound
,,,,,,,1591025855797,,,,,Unfound
,,,,,,,2199990782103,,,,,Unfound
,,,,,,,1100018617166,,,,,Unfound
,,,,,,,8859506209,,,,9289,Unfound
,,,,,,,9084101800,,,,,Unfound
,,,,,,,9159016307,,,,59735,Unfound
,,,,,,,1591030886361,,,,,Unfound
,,,,,,,1610011034991,,,,,Unfound
,,,,,,,1200037484822,,,,,Unfound
,,,,,,,8859682308,,,,25253,Unfound
,,,,,,,9084259903,,,,,Unfound
,,,,,,,9159019100,,,,9159019100,Unfound
,,,,,,,8818900509,,,,8818900509,Unfound
,,,,,,,1200037527254,,,,,Unfound
,,,,,,,2199991361508,,,,,Unfound
,,,,,,,1591039287203,,,,,Unfound
,,,,,,,1160000590330,,,,,Unfound
,,,,,,,1610013648061,,,,,Unfound
,,,,,,,1100018905898,,,,,Unfound
,,,,,,,8816381602,,,,42286,Unfound
,,,,,,,9084616710,,,,56825,Unfound
,,,,,,,8859731508,,,,3041,Unfound
,,,,,,,9159020904,,,,70726,Unfound
,,,,,,,2199991635710,,,,,Unfound
,,,,,,,1610023498917,,,,,Unfound
,,,,,,,1160000988373,,,,,Unfound
,,,,,,,1100018917012,,,,,Unfound
,,,,,,,8816381905,,,,154149,Unfound
,,,,,,,8859806603,,,,8859806603,Unfound
,,,,,,,9159022605,,,,9159022605,Unfound
,,,,,,,1591054467947,,,,,Unfound
,,,,,,,9084638103,,,,9084638103,Unfound
,,,,,,,1200037862968,,,,,Unfound
,,,,,,,1170000043103,,,,,Unfound
,,,,,,,1710210270603,,,,,Unfound
,,,,,,,2199991685206,,,,,Unfound
,,,,,,,1100019006264,,,,,Unfound
,,,,,,,1200037938429,,,,,Unfound
,,,,,,,8859816303,,,,8859816303,Unfound
,,,,,,,9084663708,,,,9084663708,Unfound
,,,,,,,9159028808,,,,9159028808,Unfound
,,,,,,,2199991904145,,,,,Unfound
,,,,,,,1591058558126,,,,,Unfound
,,,,,,,1800020445428,,,,,Unfound
,,,,,,,1100019016350,,,,,Unfound
,,,,,,,1170000482687,,,,,Unfound
,,,,,,,8859845501,,,,8859845501,Unfound
,,,,,,,9084709100,,,,11812,Unfound
,,,,,,,8816390008,,,,8816390008,Unfound
,,,,,,,1200038100090,,,,,Unfound
,,,,,,,2199991922599,,,,,Unfound
,,,,,,,1200010121256,,,,,Unfound
,,,,,,,1100019077015,,,,,Unfound
,,,,,,,9084781310,,,,5211,Unfound
,,,,,,,1800023490567,,,,,Unfound
,,,,,,,8859878000,,,,18807,Unfound
,,,,,,,8816404610,,,,8816404610,Unfound
,,,,,,,1600000009253,,,,,Unfound
,,,,,,,2199991972066,,,,,Unfound
,,,,,,,1200010131574,,,,,Unfound
,,,,,,,18390210,,,,18390210,Unfound
,,,,,,,1100019373650,,,,,Unfound
,,,,,,,1094604307,,,,34264,Unfound
,,,,,,,1610000205898,,,,,Unfound
,,,,,,,8859965803,,,,8859965803,Unfound
,,,,,,,1200038204931,,,,,Unfound
,,,,,,,2199992373709,,,,,Unfound
,,,,,,,1900011144920,,,,,Unfound
,,,,,,,1100019470975,,,,,Unfound
,,,,,,,8859999607,,,,144238,Unfound
,,,,,,,8816418307,,,,8816418307,Unfound
,,,,,,,9084979702,,,,3266,Unfound
,,,,,,,9159042600,,,,32376,Unfound
,,,,,,,2199992490064,,,,,Unfound
,,,,,,,1200010152750,,,,,Unfound
,,,,,,,1100019636540,,,,,Unfound
,,,,,,,1900018021861,,,,,Unfound
,,,,,,,1610001256769,,,,,Unfound
,,,,,,,8816422803,,,,74755,Unfound
,,,,,,,9085092303,,,,3826,Unfound
,,,,,,,2199992530832,,,,,Unfound
,,,,,,,1200010166991,,,,,Unfound
,,,,,,,8860080105,,,,8860080105,Unfound
,,,,,,,9085222200,,,,1,Unfound
,,,,,,,8816443306,,,,187343,Unfound
,,,,,,,1200038668090,,,,,Unfound
,,,,,,,1610001569641,,,,,Unfound
,,,,,,,1200010195123,,,,,Unfound
,,,,,,,1900031000248,,,,,Unfound
,,,,,,,1100019717785,,,,,Unfound
,,,,,,,8816443407,,,,,Unfound
,,,,,,,8860300205,,,,145593,Unfound
,,,,,,,9085236604,,,,9085236604,Unfound
,,,,,,,9159062202,,,,63161,Unfound
,,,,,,,1200038911516,,,,,Unfound
,,,,,,,2199992886719,,,,,Unfound
,,,,,,,1610001585192,,,,,Unfound
,,,,,,,1900031260746,,,,,Unfound
,,,,,,,1200010202222,,,,,Unfound
,,,,,,,1100019946380,,,,,Unfound
,,,,,,,8819685907,,,,84024,Unfound
,,,,,,,8816464000,,,,8816464000,Unfound
,,,,,,,8860453006,,,,16240,Unfound
,,,,,,,9085342109,,,,7,Unfound
,,,,,,,9159075604,,,,80901,Unfound
,,,,,,,1610001641908,,,,,Unfound
,,,,,,,1200038912412,,,,,Unfound
,,,,,,,1200010204498,,,,,Unfound
,,,,,,,1100020238597,,,,,Unfound
,,,,,,,8816476703,,,,8816476703,Unfound
,,,,,,,1900033006845,,,,,Unfound
,,,,,,,8860660909,,,,8860660909,Unfound
,,,,,,,9085402404,,,,9085402404,Unfound
,,,,,,,9159086901,,,,48435,Unfound
,,,,,,,1610001771420,,,,,Unfound
,,,,,,,1200038968201,,,,,Unfound
,,,,,,,2199992923690,,,,,Unfound
,,,,,,,1200010207132,,,,,Unfound
,,,,,,,1900035010471,,,,,Unfound
,,,,,,,8816479507,,,,1,Unfound
,,,,,,,8860930205,,,,27954,Unfound
,,,,,,,1100020247893,,,,,Unfound
,,,,,,,9085672007,,,,165503,Unfound
,,,,,,,1200039018143,,,,,Unfound
,,,,,,,9159089200,,,,9159089200,Unfound
,,,,,,,1610001952129,,,,,Unfound
,,,,,,,1100020284399,,,,,Unfound
,,,,,,,8816489701,,,,8816489701,Unfound
,,,,,,,1900047155672,,,,,Unfound
,,,,,,,8860941805,,,,8860941805,Unfound
,,,,,,,9085672209,,,,41153,Unfound
,,,,,,,9159093101,,,,49,Unfound
,,,,,,,2199993165200,,,,,Unfound
,,,,,,,1610002746008,,,,,Unfound
,,,,,,,1919884302,,,,24093,Unfound
,,,,,,,8860950200,,,,140858,Unfound
,,,,,,,8816496002,,,,42466,Unfound
,,,,,,,9085896602,,,,12575,Unfound
,,,,,,,9159098403,,,,13848,Unfound
,,,,,,,1200039572392,,,,,Unfound
,,,,,,,1610003991547,,,,,Unfound
,,,,,,,2199993213927,,,,,Unfound
,,,,,,,1100020527051,,,,,Unfound
,,,,,,,8816497801,,,,58139,Unfound
,,,,,,,8861034406,,,,66302,Unfound
,,,,,,,9086052610,,,,6156,Unfound
,,,,,,,1200020501128,,,,,Unfound
,,,,,,,9159108200,,,,21987,Unfound
,,,,,,,1610009487242,,,,,Unfound
,,,,,,,2199993323114,,,,,Unfound
,,,,,,,1107295108,,,,84796,Unfound
,,,,,,,1100020580180,,,,,Unfound
,,,,,,,8816512703,,,,9147,Unfound
,,,,,,,8861036803,,,,8861036803,Unfound
,,,,,,,1200039646050,,,,,Unfound
,,,,,,,2199993589386,,,,,Unfound
,,,,,,,1610010056266,,,,,Unfound
,,,,,,,1200020694731,,,,,Unfound
,,,,,,,1100020725580,,,,,Unfound
,,,,,,,2000020545485,,,,,Unfound
,,,,,,,8816520107,,,,8816520107,Unfound
,,,,,,,9086247008,,,,93960,Unfound
,,,,,,,9159112101,,,,20750,Unfound
,,,,,,,1200039658809,,,,,Unfound
,,,,,,,1100020836310,,,,,Unfound
,,,,,,,1200020833884,,,,,Unfound
,,,,,,,2199993652851,,,,,Unfound
,,,,,,,8816530110,,,,46528,Unfound
,,,,,,,2000027424519,,,,,Unfound
,,,,,,,8861118300,,,,8861118300,Unfound
,,,,,,,9086663303,,,,9086663303,Unfound
,,,,,,,2199994263111,,,,,Unfound
,,,,,,,1200039680896,,,,,Unfound
,,,,,,,1200020838118,,,,,Unfound
,,,,,,,2000027508675,,,,,Unfound
,,,,,,,8816538609,,,,8816538609,Unfound
,,,,,,,8861129900,,,,77575,Unfound
,,,,,,,1200039900418,,,,,Unfound
,,,,,,,2199994397419,,,,,Unfound
,,,,,,,1200021354100,,,,,Unfound
,,,,,,,8816562707,,,,8816562707,Unfound
,,,,,,,8861328805,,,,39476,Unfound
,,,,,,,9086724106,,,,12340,Unfound
,,,,,,,1134739301,,,,9518,Unfound
,,,,,,,2199994931620,,,,,Unfound
,,,,,,,1200039962840,,,,,Unfound
,,,,,,,1200021433417,,,,,Unfound
,,,,,,,1610019780590,,,,,Unfound
,,,,,,,2000053365215,,,,,Unfound
,,,,,,,1100021137152,,,,,Unfound
,,,,,,,9087056208,,,,9087056208,Unfound
,,,,,,,8861430504,,,,8861430504,Unfound
,,,,,,,8816583603,,,,22,Unfound
,,,,,,,2199994985857,,,,,Unfound
,,,,,,,9159144900,,,,132499,Unfound
,,,,,,,1610020820106,,,,,Unfound
,,,,,,,1200040067743,,,,,Unfound
,,,,,,,1200021811065,,,,,Unfound
,,,,,,,2199991570737,,,,,Unfound
,,,,,,,8861483200,,,,184986,Unfound
,,,,,,,1100021371731,,,,,Unfound
,,,,,,,9087116503,,,,9087116503,Unfound
,,,,,,,9159147300,,,,9159147300,Unfound
,,,,,,,1200040242031,,,,,Unfound
,,,,,,,2199995099240,,,,,Unfound
,,,,,,,1610021146235,,,,,Unfound
,,,,,,,1100021430021,,,,,Unfound
,,,,,,,2199996204438,,,,,Unfound
,,,,,,,8816600700,,,,26253,Unfound
,,,,,,,9087116705,,,,9356,Unfound
,,,,,,,9159148706,,,,298467,Unfound
,,,,,,,2199995264621,,,,,Unfound
,,,,,,,1610021232530,,,,,Unfound
,,,,,,,1200021885606,,,,,Unfound
,,,,,,,2200018678830,,,,,Unfound
,,,,,,,1200040289856,,,,,Unfound
,,,,,,,1100021639843,,,,,Unfound
,,,,,,,1200040373018,,,,,Unfound
,,,,,,,9159149304,,,,9159149304,Unfound
