Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,28/6/2024,28/6/2024,,,,Unfound
,,,,,,,9/2/2024,9/2/2024,,,,Unfound
,,,,,,,45724710,,,,,Unfound
,,,,,,,121885,121885,,,121885,Unfound
,,,,,,,132373,132373,,,132373,Unfound
,,,,,,,65089801,65089801,,,24027,Unfound
,,,,,,,110000,110000,,,110000,Unfound
,,,,,,,2000001452358,,,,,Unfound
,,,,,,,104741,104741,,,104741,Unfound
,,,,,,,254476,254476,,,254476,Unfound
,,,,,,,135908,135908,,,135908,Unfound
,,,,,,,124715,124715,,,124715,Unfound
,,,,,,,141453,141453,,,141453,Unfound
,,,,,,,117463,117463,,,117463,Unfound
,,,,,,,119691,119691,,,119691,Unfound
,,,,,,,204560,204560,,,204560,Unfound
,,,,,,,111898,111898,,,111898,Unfound
,,,,,,,145645,145645,,,145645,Unfound
,,,,,,,4242837609,4242837609,,,12384,Unfound
,,,,,,,116165,116165,,,116165,Unfound
,,,,,,,104211,104211,,,104211,Unfound
,,,,,,,1610004754241,,,,,Unfound
,,,,,,,1012678898355,,,,,Unfound
,,,,,,,105671,105671,,,105671,Unfound
,,,,,,,102747,102747,,,102747,Unfound
,,,,,,,111193,111193,,,111193,Unfound
,,,,,,,146505,146505,,,146505,Unfound
,,,,,,,2199999212041,,,,,Unfound
,,,,,,,124883,124883,,,124883,Unfound
,,,,,,,142598,142598,,,142598,Unfound
,,,,,,,255447,255447,,,255447,Unfound
,,,,,,,118000,118000,,,118000,Unfound
,,,,,,,9202508909,9202508909,,,68509,Unfound
,,,,,,,111873,111873,,,111873,Unfound
,,,,,,,102219,102219,,,102219,Unfound
,,,,,,,138852,138852,,,138852,Unfound
,,,,,,,127263,127263,,,127263,Unfound
,,,,,,,1160000991428,,,,,Unfound
,,,,,,,110288,110288,,,110288,Unfound
,,,,,,,1414834222000,,,,,Unfound
,,,,,,,140553,140553,,,140553,Unfound
,,,,,,,129825,129825,,,129825,Unfound
,,,,,,,122931,122931,,,122931,Unfound
,,,,,,,115130,115130,,,115130,Unfound
,,,,,,,114789,114789,,,114789,Unfound
,,,,,,,129857,129857,,,129857,Unfound
,,,,,,,112132,112132,,,112132,Unfound
,,,,,,,195963,195963,,,195963,Unfound
,,,,,,,272195,272195,,,272195,Unfound
,,,,,,,129689,129689,,,129689,Unfound
,,,,,,,103712,103712,,,103712,Unfound
,,,,,,,168878,168878,,,168878,Unfound
,,,,,,,114864,114864,,,114864,Unfound
,,,,,,,132783,132783,,,132783,Unfound
,,,,,,,114067,114067,,,114067,Unfound
,,,,,,,3960143900,,,,,Unfound
,,,,,,,116318,116318,,,116318,Unfound
,,,,,,,113980,113980,,,113980,Unfound
,,,,,,,303043,303043,,,303043,Unfound
,,,,,,,114161,114161,,,114161,Unfound
,,,,,,,101387,101387,,,101387,Unfound
,,,,,,,116000,116000,,,116000,Unfound
,,,,,,,2323112205012,,,,,Unfound
,,,,,,,19438408,,,,,Unfound
,,,,,,,117003,117003,,,117003,Unfound
,,,,,,,145147,145147,,,145147,Unfound
,,,,,,,148170,148170,,,148170,Unfound
,,,,,,,100124,100124,,,100124,Unfound
,,,,,,,146263,146263,,,146263,Unfound
,,,,,,,138962,138962,,,138962,Unfound
,,,,,,,157223,157223,,,157223,Unfound
,,,,,,,145614,145614,,,145614,Unfound
,,,,,,,157124,157124,,,157124,Unfound
,,,,,,,108078,108078,,,108078,Unfound
,,,,,,,129863,129863,,,129863,Unfound
,,,,,,,110020,110020,,,110020,Unfound
,,,,,,,115558,115558,,,115558,Unfound
,,,,,,,115381,115381,,,115381,Unfound
,,,,,,,123525,123525,,,123525,Unfound
,,,,,,,1591039675115,,,,,Unfound
,,,,,,,197765,197765,,,197765,Unfound
,,,,,,,1100019795409,,,,,Unfound
,,,,,,,205332,205332,,,205332,Unfound
,,,,,,,120000,120000,,,120000,Unfound
,,,,,,,181639,181639,,,181639,Unfound
,,,,,,,101940,101940,,,101940,Unfound
,,,,,,,193146,193146,,,193146,Unfound
,,,,,,,103182,103182,,,103182,Unfound
,,,,,,,146847,146847,,,146847,Unfound
,,,,,,,1896460006,1896460006,,,1896460006,Unfound
,,,,,,,2000025834789,,,,,Unfound
,,,,,,,1100000538068,,,,,Unfound
,,,,,,,1591058545785,,,,,Unfound
,,,,,,,1610014455401,,,,,Unfound
,,,,,,,2536657005,2536657005,,,2536657005,Unfound
,,,,,,,2333911711017,,,,,Unfound
,,,,,,,56109701,,,,,Unfound
,,,,,,,3078254701,3078254701,,,60365,Unfound
,,,,,,,1591017405615,,,,,Unfound
,,,,,,,1023511994261,,,,,Unfound
,,,,,,,1100019794585,,,,,Unfound
,,,,,,,1610023330300,,,,,Unfound
,,,,,,,168948,168948,,,168948,Unfound
,,,,,,,1300035424409,,,,,Unfound
,,,,,,,104322,104322,,,104322,Unfound
,,,,,,,5832307,5832307,,,45404,Unfound
,,,,,,,108381,108381,,,108381,Unfound
,,,,,,,2200014571259,,,,,Unfound
,,,,,,,106525,106525,,,106525,Unfound
,,,,,,,144214,144214,,,144214,Unfound
,,,,,,,103687,103687,,,103687,Unfound
,,,,,,,3290143700,3290143700,,,57091,Unfound
,,,,,,,9305977507,,,,,Unfound
,,,,,,,118015,118015,,,118015,Unfound
,,,,,,,46920603,46920603,,,110456,Unfound
,,,,,,,125564,125564,,,125564,Unfound
,,,,,,,2300000581720,,,,,Unfound
,,,,,,,1416365310000,,,,,Unfound
,,,,,,,108920,108920,,,108920,Unfound
,,,,,,,8883487006,,,,,Unfound
,,,,,,,163463,163463,,,163463,Unfound
,,,,,,,118298,118298,,,118298,Unfound
,,,,,,,1271760510,1271760510,,,44045,Unfound
,,,,,,,123118,123118,,,123118,Unfound
,,,,,,,114098,114098,,,114098,Unfound
,,,,,,,571804,571804,,,571804,Unfound
,,,,,,,1200034049990,,,,,Unfound
,,,,,,,164240,164240,,,164240,Unfound
,,,,,,,121364,121364,,,121364,Unfound
,,,,,,,1012710588219,,,,,Unfound
,,,,,,,174406,174406,,,174406,Unfound
,,,,,,,346230,346230,,,346230,Unfound
,,,,,,,105126,105126,,,105126,Unfound
,,,,,,,114133,114133,,,114133,Unfound
,,,,,,,105101,105101,,,105101,Unfound
,,,,,,,184156,184156,,,184156,Unfound
,,,,,,,149999,149999,,,149999,Unfound
,,,,,,,140000,140000,,,140000,Unfound
,,,,,,,162944,162944,,,162944,Unfound
,,,,,,,107234,107234,,,107234,Unfound
,,,,,,,134512,134512,,,134512,Unfound
,,,,,,,121079,121079,,,121079,Unfound
,,,,,,,1200051785587,,,,,Unfound
,,,,,,,142899,142899,,,142899,Unfound
,,,,,,,289079,289079,,,289079,Unfound
,,,,,,,119285,119285,,,119285,Unfound
,,,,,,,8870701701,,,,,Unfound
,,,,,,,101010,101010,,,101010,Unfound
,,,,,,,1200033452349,,,,,Unfound
,,,,,,,1900033202090,,,,,Unfound
,,,,,,,166425,166425,,,166425,Unfound
,,,,,,,167539,167539,,,167539,Unfound
,,,,,,,113368,113368,,,113368,Unfound
,,,,,,,101896,101896,,,101896,Unfound
,,,,,,,1900043195858,,,,,Unfound
,,,,,,,102449,102449,,,102449,Unfound
,,,,,,,110568,110568,,,110568,Unfound
,,,,,,,1012382052763,,,,,Unfound
,,,,,,,104727,104727,,,104727,Unfound
,,,,,,,116182,116182,,,116182,Unfound
,,,,,,,152808,152808,,,152808,Unfound
,,,,,,,118477,118477,,,118477,Unfound
,,,,,,,126048,126048,,,126048,Unfound
,,,,,,,111139,111139,,,111139,Unfound
,,,,,,,2200014867864,,,,,Unfound
,,,,,,,1413869921006,,,,,Unfound
,,,,,,,2702429207,,,,,Unfound
,,,,,,,1800015721140,,,,,Unfound
,,,,,,,145000,,,,,Unfound
,,,,,,,57604200,,,,,Unfound
,,,,,,,1100005387581,,,,,Unfound
,,,,,,,2200030066578,,,,,Unfound
,,,,,,,1427906100008,,,,,Unfound
,,,,,,,19290604,,,,,Unfound
,,,,,,,1800029107797,,,,,Unfound
,,,,,,,133677,,,,,Unfound
,,,,,,,51205503,,,,,Unfound
,,,,,,,1100007709483,,,,,Unfound
,,,,,,,2550909710,,,,,Unfound
,,,,,,,1418795721005,,,,,Unfound
,,,,,,,8816903303,,,,,Unfound
,,,,,,,1800015102316,,,,,Unfound
,,,,,,,119824,,,,,Unfound
,,,,,,,76573200,76573200,,,76573200,Unfound
,,,,,,,9306350310,9306350310,,,9306350310,Unfound
,,,,,,,73834400,,,,,Unfound
,,,,,,,1100019736894,,,,,Unfound
,,,,,,,1200024064193,,,,,Unfound
,,,,,,,1410922431007,,,,,Unfound
,,,,,,,73560703,73560703,,,73560703,Unfound
,,,,,,,9321626200,,,,,Unfound
,,,,,,,2200030050578,,,,,Unfound
,,,,,,,2549451403,,,,,Unfound
,,,,,,,122944,,,,,Unfound
,,,,,,,1100003932240,,,,,Unfound
,,,,,,,2200030064074,,,,,Unfound
,,,,,,,102252,102252,,,102252,Unfound
,,,,,,,1412927070009,,,,,Unfound
,,,,,,,9123433207,,,,,Unfound
,,,,,,,61289104,,,,,Unfound
,,,,,,,120547,,,,,Unfound
,,,,,,,2553865507,,,,,Unfound
,,,,,,,1591014908216,,,,,Unfound
,,,,,,,1100006196938,,,,,Unfound
,,,,,,,1412775721000,,,,,Unfound
,,,,,,,2200021792479,,,,,Unfound
,,,,,,,16257310,,,,,Unfound
,,,,,,,106205,,,,,Unfound
,,,,,,,82304102,,,,,Unfound
,,,,,,,1100005745727,,,,,Unfound
,,,,,,,4244456102,,,,,Unfound
,,,,,,,2200030045053,,,,,Unfound
,,,,,,,1416709331002,,,,,Unfound
,,,,,,,80659006,,,,,Unfound
,,,,,,,1013062392766,,,,,Unfound
,,,,,,,117444,,,,,Unfound
,,,,,,,1100005983707,,,,,Unfound
,,,,,,,3226597009,,,,,Unfound
,,,,,,,1610010213098,,,,,Unfound
,,,,,,,1413759003007,,,,,Unfound
,,,,,,,1012454637086,,,,,Unfound
,,,,,,,104235,,,,,Unfound
,,,,,,,1100006592761,,,,,Unfound
,,,,,,,57594706,,,,,Unfound
,,,,,,,17791908,,,,,Unfound
,,,,,,,1413951731002,,,,,Unfound
,,,,,,,166157,,,,,Unfound
,,,,,,,1015262205,,,,,Unfound
,,,,,,,2200013799530,,,,,Unfound
,,,,,,,1100006149097,,,,,Unfound
,,,,,,,69485403,,,,,Unfound
,,,,,,,2000000933392,,,,,Unfound
,,,,,,,1413812731009,,,,,Unfound
,,,,,,,1200032219116,,,,,Unfound
,,,,,,,8812941706,,,,,Unfound
,,,,,,,17471609,,,,,Unfound
,,,,,,,2200030095987,,,,,Unfound
,,,,,,,100413,,,,,Unfound
,,,,,,,1418940321000,,,,,Unfound
,,,,,,,1100023196949,,,,,Unfound
,,,,,,,3043046403,,,,,Unfound
,,,,,,,1800036985337,,,,,Unfound
,,,,,,,131963,,,,,Unfound
,,,,,,,1591021407172,,,,,Unfound
,,,,,,,2066628108,,,,,Unfound
,,,,,,,1100002293920,,,,,Unfound
,,,,,,,61616205,,,,,Unfound
,,,,,,,1418614931001,,,,,Unfound
,,,,,,,1123326904,,,,,Unfound
,,,,,,,115387,,,,,Unfound
,,,,,,,8920825202,,,,,Unfound
,,,,,,,1100019185262,,,,,Unfound
,,,,,,,1415141451002,,,,,Unfound
,,,,,,,1160000873431,,,,,Unfound
,,,,,,,1300007548530,,,,,Unfound
,,,,,,,1412269520002,,,,,Unfound
,,,,,,,4153521305,,,,,Unfound
,,,,,,,128734,,,,,Unfound
,,,,,,,1100005936229,,,,,Unfound
,,,,,,,2340302474516,,,,,Unfound
,,,,,,,9217971605,,,,,Unfound
,,,,,,,1460001750716,,,,,Unfound
,,,,,,,1591057696641,,,,,Unfound
,,,,,,,1100006762245,,,,,Unfound
,,,,,,,1900027238190,,,,,Unfound
,,,,,,,129075,,,,,Unfound
,,,,,,,2200040851278,,,,,Unfound
,,,,,,,1410616831002,,,,,Unfound
,,,,,,,1900046255241,,,,,Unfound
,,,,,,,3074676101,,,,,Unfound
,,,,,,,1470000053319,,,,,Unfound
,,,,,,,9296255802,,,,,Unfound
,,,,,,,1460000208828,,,,,Unfound
,,,,,,,1100025619200,,,,,Unfound
,,,,,,,5028757309,,,,,Unfound
,,,,,,,78086704,,,,,Unfound
,,,,,,,108720,,,,,Unfound
,,,,,,,9326482800,,,,,Unfound
,,,,,,,1900018274244,,,,,Unfound
,,,,,,,1100002283676,,,,,Unfound
,,,,,,,1591058813054,,,,,Unfound
,,,,,,,1100050963190,,,,,Unfound
,,,,,,,1591017585403,,,,,Unfound
,,,,,,,101000,,,,,Unfound
,,,,,,,57680609,,,,,Unfound
,,,,,,,1100015718916,,,,,Unfound
,,,,,,,2000003630438,,,,,Unfound
,,,,,,,1591054031156,,,,,Unfound
,,,,,,,701553703,,,,,Unfound
,,,,,,,104558,,,,,Unfound
,,,,,,,1591017825529,,,,,Unfound
,,,,,,,1100019022692,,,,,Unfound
,,,,,,,2071013803,,,,,Unfound
,,,,,,,46117806,,,,,Unfound
,,,,,,,2069755108,,,,,Unfound
,,,,,,,8823804202,,,,,Unfound
,,,,,,,1100770199250,,,,,Unfound
,,,,,,,2000000672694,,,,,Unfound
,,,,,,,1900008326115,,,,,Unfound
,,,,,,,130000,,,,,Unfound
,,,,,,,1100051261358,,,,,Unfound
,,,,,,,1800022828689,,,,,Unfound
,,,,,,,1900021270301,,,,,Unfound
,,,,,,,1591022598274,,,,,Unfound
,,,,,,,113342,,,,,Unfound
,,,,,,,1100007268352,,,,,Unfound
,,,,,,,1100003287110,,,,,Unfound
,,,,,,,1900045193922,,,,,Unfound
,,,,,,,18594305,,,,,Unfound
,,,,,,,1900060683420,,,,,Unfound
,,,,,,,132607,,,,,Unfound
,,,,,,,1591047478448,,,,,Unfound
,,,,,,,8836422804,,,,,Unfound
,,,,,,,153577,,,,,Unfound
,,,,,,,1100007353361,,,,,Unfound
,,,,,,,2199995118061,,,,,Unfound
,,,,,,,1900048000836,,,,,Unfound
,,,,,,,2000006585210,,,,,Unfound
,,,,,,,1591022598317,,,,,Unfound
,,,,,,,1100002419761,,,,,Unfound
,,,,,,,1601543005,,,,,Unfound
,,,,,,,680724404,,,,,Unfound
,,,,,,,1591025886280,,,,,Unfound
,,,,,,,124327,,,,,Unfound
,,,,,,,1100005507747,,,,,Unfound
,,,,,,,1100007274667,,,,,Unfound
,,,,,,,73680309,,,,,Unfound
,,,,,,,2334301171710,,,,,Unfound
,,,,,,,60466903,,,,,Unfound
,,,,,,,1100006731502,,,,,Unfound
,,,,,,,1900000000110,,,,,Unfound
,,,,,,,18296701,,,,,Unfound
,,,,,,,113676,,,,,Unfound
,,,,,,,1100019082335,,,,,Unfound
,,,,,,,2200041918231,,,,,Unfound
,,,,,,,1100006724852,,,,,Unfound
,,,,,,,67566505,,,,,Unfound
,,,,,,,1591020112145,,,,,Unfound
,,,,,,,140850,,,,,Unfound
,,,,,,,1100005696326,,,,,Unfound
,,,,,,,3027536406,,,,,Unfound
,,,,,,,1900027261135,,,,,Unfound
,,,,,,,4246539509,,,,,Unfound
,,,,,,,1200040126229,,,,,Unfound
,,,,,,,1276175401,,,,,Unfound
,,,,,,,72494105,,,,,Unfound
,,,,,,,123607,,,,,Unfound
,,,,,,,1100025391528,,,,,Unfound
,,,,,,,2200030093492,,,,,Unfound
,,,,,,,2200015396039,,,,,Unfound
,,,,,,,127462,,,,,Unfound
,,,,,,,1591038157638,,,,,Unfound
,,,,,,,2064011202,,,,,Unfound
,,,,,,,76621409,,,,,Unfound
,,,,,,,1100006359585,,,,,Unfound
,,,,,,,2333691721718,,,,,Unfound
,,,,,,,1100007446732,,,,,Unfound
,,,,,,,2200042325180,,,,,Unfound
,,,,,,,1570000154340,,,,,Unfound
,,,,,,,101493,,,,,Unfound
,,,,,,,1100007600002,,,,,Unfound
,,,,,,,4201328210,,,,,Unfound
,,,,,,,1800035299413,,,,,Unfound
,,,,,,,52059209,,,,,Unfound
,,,,,,,1100006201542,,,,,Unfound
,,,,,,,2200020279313,,,,,Unfound
,,,,,,,1591027984927,,,,,Unfound
,,,,,,,131253,,,,,Unfound
,,,,,,,1100005096569,,,,,Unfound
,,,,,,,1100770432175,,,,,Unfound
,,,,,,,17147802,,,,,Unfound
,,,,,,,1610005206975,,,,,Unfound
,,,,,,,67849405,,,,,Unfound
,,,,,,,113785,,,,,Unfound
,,,,,,,8822202101,,,,,Unfound
,,,,,,,1100018986771,,,,,Unfound
,,,,,,,1900027079821,,,,,Unfound
,,,,,,,2000052711232,,,,,Unfound
,,,,,,,1591045580274,,,,,Unfound
,,,,,,,2200022285300,,,,,Unfound
,,,,,,,110836,,,,,Unfound
,,,,,,,1100006774677,,,,,Unfound
,,,,,,,8873214402,,,,,Unfound
,,,,,,,1100039609221,,,,,Unfound
,,,,,,,1014568295222,,,,,Unfound
,,,,,,,1610012536078,,,,,Unfound
,,,,,,,1591046226561,,,,,Unfound
,,,,,,,113850,,,,,Unfound
,,,,,,,8937527505,,,,,Unfound
,,,,,,,1100005988946,,,,,Unfound
,,,,,,,1100039378616,,,,,Unfound
,,,,,,,59723308,,,,,Unfound
,,,,,,,1591035124987,,,,,Unfound
,,,,,,,1591023848246,,,,,Unfound
,,,,,,,211639,,,,,Unfound
,,,,,,,60137805,,,,,Unfound
,,,,,,,1100011186756,,,,,Unfound
,,,,,,,17579102,,,,,Unfound
,,,,,,,75878509,,,,,Unfound
,,,,,,,76054501,,,,,Unfound
,,,,,,,1100005736095,,,,,Unfound
,,,,,,,1580001101666,,,,,Unfound
,,,,,,,148646,,,,,Unfound
,,,,,,,1100021484142,,,,,Unfound
,,,,,,,1800035236929,,,,,Unfound
,,,,,,,3907355903,,,,,Unfound
,,,,,,,1100005225082,,,,,Unfound
,,,,,,,1591020334346,,,,,Unfound
,,,,,,,1591059617758,,,,,Unfound
,,,,,,,148669,,,,,Unfound
,,,,,,,1100020774505,,,,,Unfound
,,,,,,,1200033392911,,,,,Unfound
,,,,,,,1900028416864,,,,,Unfound
,,,,,,,1100005308622,,,,,Unfound
,,,,,,,1591018441001,,,,,Unfound
,,,,,,,1100005119686,,,,,Unfound
,,,,,,,51933009,,,,,Unfound
,,,,,,,226153,,,,,Unfound
,,,,,,,8884263606,,,,,Unfound
,,,,,,,1100039253518,,,,,Unfound
,,,,,,,1591040234042,,,,,Unfound
,,,,,,,1279760910,,,,,Unfound
,,,,,,,63940606,,,,,Unfound
,,,,,,,1100001949233,,,,,Unfound
,,,,,,,1591036670123,,,,,Unfound
,,,,,,,2200030029121,,,,,Unfound
,,,,,,,134468,,,,,Unfound
,,,,,,,1591039245728,,,,,Unfound
,,,,,,,140847,,,,,Unfound
,,,,,,,57400801,,,,,Unfound
,,,,,,,8884572608,,,,,Unfound
,,,,,,,1900030234513,,,,,Unfound
,,,,,,,1100008007153,,,,,Unfound
,,,,,,,1100002841879,,,,,Unfound
,,,,,,,2064005903,,,,73503,Unfound
,,,,,,,2067580403,,,,2067580403,Unfound
,,,,,,,1100005712615,,,,,Unfound
,,,,,,,1100019450551,,,,,Unfound
,,,,,,,1100005712563,,,,,Unfound
,,,,,,,1100018994610,,,,,Unfound
,,,,,,,68361503,,,,68361503,Unfound
,,,,,,,1160000595630,,,,,Unfound
,,,,,,,4205848403,,,,17470,Unfound
,,,,,,,1100007343753,,,,,Unfound
,,,,,,,1100006466055,,,,,Unfound
,,,,,,,2000003031568,,,,,Unfound
,,,,,,,3018027900,,,,10893,Unfound
,,,,,,,1100004515589,,,,,Unfound
,,,,,,,1100005452265,,,,,Unfound
,,,,,,,1100004047729,,,,,Unfound
,,,,,,,57728510,,,,6998,Unfound
,,,,,,,1100005502517,,,,,Unfound
,,,,,,,1100003155432,,,,,Unfound
,,,,,,,2199989651085,,,,,Unfound
,,,,,,,3357228805,,,,72166,Unfound
,,,,,,,9219786104,,,,3262,Unfound
,,,,,,,1100006672006,,,,,Unfound
,,,,,,,2371900140412,,,,,Unfound
,,,,,,,1580000107045,,,,,Unfound
,,,,,,,57717404,,,,39625,Unfound
,,,,,,,1100011569107,,,,,Unfound
,,,,,,,1100019363962,,,,,Unfound
,,,,,,,1100005476284,,,,,Unfound
,,,,,,,1591046157759,,,,,Unfound
,,,,,,,1100770750786,,,,,Unfound
,,,,,,,9139556406,,,,66008,Unfound
,,,,,,,1100018979301,,,,,Unfound
,,,,,,,1100003187480,,,,,Unfound
,,,,,,,21187307,,,,21187307,Unfound
,,,,,,,1100006893987,,,,,Unfound
,,,,,,,1100019095840,,,,,Unfound
,,,,,,,45765601,,,,159877,Unfound
,,,,,,,19229208,,,,426412,Unfound
,,,,,,,1100006429693,,,,,Unfound
,,,,,,,2000001891929,,,,,Unfound
,,,,,,,4155069806,,,,46201,Unfound
,,,,,,,1100019441228,,,,,Unfound
,,,,,,,1200041924872,,,,,Unfound
,,,,,,,1100010000000,,,,,Unfound
,,,,,,,59290303,,,,70935,Unfound
,,,,,,,1100005712466,,,,,Unfound
,,,,,,,1100019490865,,,,,Unfound
,,,,,,,1900061376521,,,,,Unfound
,,,,,,,52243101,,,,40988,Unfound
,,,,,,,22181401,,,,98510,Unfound
,,,,,,,1610009498573,,,,,Unfound
,,,,,,,66503700,,,,10994,Unfound
,,,,,,,1100020364501,,,,,Unfound
,,,,,,,1599019587150,,,,,Unfound
,,,,,,,3919281804,,,,111893,Unfound
,,,,,,,9208926408,,,,14339,Unfound
,,,,,,,1100021433218,,,,,Unfound
,,,,,,,2000017279786,,,,,Unfound
,,,,,,,2199990456790,,,,,Unfound
,,,,,,,1100002272920,,,,,Unfound
,,,,,,,1100002540342,,,,,Unfound
,,,,,,,2200013211960,,,,,Unfound
,,,,,,,1200060271835,,,,,Unfound
,,,,,,,48273000,,,,40443,Unfound
,,,,,,,1100001074924,,,,,Unfound
,,,,,,,2200023107788,,,,,Unfound
,,,,,,,59977609,,,,20679,Unfound
,,,,,,,1410178721006,,,,,Unfound
,,,,,,,1100023521470,,,,,Unfound
,,,,,,,44989304,,,,104560,Unfound
,,,,,,,2556765204,,,,57363,Unfound
,,,,,,,1100005292344,,,,,Unfound
,,,,,,,1100019738785,,,,,Unfound
,,,,,,,16872600,,,,9338,Unfound
,,,,,,,1100015779876,,,,,Unfound
,,,,,,,58788410,,,,31335,Unfound
,,,,,,,1100002461903,,,,,Unfound
,,,,,,,8937806902,,,,8103,Unfound
,,,,,,,1100006695546,,,,,Unfound
,,,,,,,8906004707,,,,49424,Unfound
,,,,,,,1200042522825,,,,,Unfound
,,,,,,,3064021404,,,,3064021404,Unfound
,,,,,,,1100002847417,,,,,Unfound
,,,,,,,1100005591526,,,,,Unfound
,,,,,,,1012735189243,,,,,Unfound
,,,,,,,53032306,,,,28839,Unfound
,,,,,,,1100019768265,,,,,Unfound
,,,,,,,1012666784710,,,,,Unfound
,,,,,,,3978961802,,,,65407,Unfound
,,,,,,,1100005162120,,,,,Unfound
,,,,,,,59659303,,,,1,Unfound
,,,,,,,1100007807288,,,,,Unfound
,,,,,,,1100013402279,,,,,Unfound
,,,,,,,2200010382370,,,,,Unfound
,,,,,,,1170000159270,,,,,Unfound
,,,,,,,1012705878500,,,,,Unfound
,,,,,,,1200029992519,,,,,Unfound
,,,,,,,1100006861043,,,,,Unfound
,,,,,,,1591040151130,,,,,Unfound
,,,,,,,2000000079060,,,,,Unfound
,,,,,,,78895109,,,,26871,Unfound
,,,,,,,16551209,,,,44517,Unfound
,,,,,,,1012739665967,,,,,Unfound
,,,,,,,2093627906,,,,26215,Unfound
,,,,,,,1100011192918,,,,,Unfound
,,,,,,,1100006035265,,,,,Unfound
,,,,,,,61075208,,,,56294,Unfound
,,,,,,,1100005120023,,,,,Unfound
,,,,,,,18870404,,,,18870404,Unfound
,,,,,,,1160000991214,,,,,Unfound
,,,,,,,1610009488706,,,,,Unfound
,,,,,,,1200035114141,,,,,Unfound
,,,,,,,58389003,,,,103501,Unfound
,,,,,,,1100005098947,,,,,Unfound
,,,,,,,8871958003,,,,8871958003,Unfound
,,,,,,,2320122315418,,,,,Unfound
,,,,,,,10820303,,,,10820303,Unfound
,,,,,,,8917391202,,,,24116,Unfound
,,,,,,,1100005185554,,,,,Unfound
,,,,,,,8817979802,,,,27125,Unfound
,,,,,,,1160000194349,,,,,Unfound
,,,,,,,9088119705,,,,403944,Unfound
,,,,,,,1100005381349,,,,,Unfound
,,,,,,,1504429700,,,,118706,Unfound
,,,,,,,2200018154758,,,,,Unfound
,,,,,,,81223703,,,,107072,Unfound
,,,,,,,1100005272366,,,,,Unfound
,,,,,,,8817308709,,,,8817308709,Unfound
,,,,,,,1200023856059,,,,,Unfound
,,,,,,,1100025693204,,,,,Unfound
,,,,,,,3299836901,,,,79791,Unfound
,,,,,,,1100022747061,,,,,Unfound
,,,,,,,1300054909879,,,,,Unfound
,,,,,,,8847854306,,,,27679,Unfound
,,,,,,,1100005739741,,,,,Unfound
,,,,,,,1300054909832,,,,,Unfound
,,,,,,,1100050996638,,,,,Unfound
,,,,,,,1100006110416,,,,,Unfound
,,,,,,,2551230307,,,,1896,Unfound
,,,,,,,1200010055791,,,,,Unfound
,,,,,,,1414655441000,,,,,Unfound
,,,,,,,1100007771686,,,,,Unfound
,,,,,,,84537607,,,,6283,Unfound
,,,,,,,1610012814143,,,,,Unfound
,,,,,,,1100024882792,,,,,Unfound
,,,,,,,1418790751005,,,,,Unfound
,,,,,,,73802308,,,,68627,Unfound
,,,,,,,8813146004,,,,23354,Unfound
,,,,,,,1100005381302,,,,,Unfound
,,,,,,,1100006761153,,,,,Unfound
,,,,,,,59335310,,,,72419,Unfound
,,,,,,,1413874411009,,,,,Unfound
,,,,,,,1923234900,,,,1923234900,Unfound
,,,,,,,1100024441736,,,,,Unfound
,,,,,,,1482652207,,,,18396,Unfound
,,,,,,,1100024722342,,,,,Unfound
,,,,,,,82743409,,,,129844,Unfound
,,,,,,,1413413071006,,,,,Unfound
,,,,,,,1100023626873,,,,,Unfound
,,,,,,,2313393956210,,,,,Unfound
,,,,,,,1415474561008,,,,,Unfound
,,,,,,,66916108,,,,84389,Unfound
,,,,,,,1890611801,,,,27239,Unfound
,,,,,,,1100002469381,,,,,Unfound
,,,,,,,3393791006,,,,134953,Unfound
,,,,,,,52433701,,,,196254,Unfound
,,,,,,,1415778811006,,,,,Unfound
,,,,,,,1100006672414,,,,,Unfound
,,,,,,,2000026421075,,,,,Unfound
,,,,,,,1715413834457,,,,,Unfound
,,,,,,,1413879712006,,,,,Unfound
,,,,,,,1412026931007,,,,,Unfound
,,,,,,,1413317511007,,,,,Unfound
,,,,,,,1630000515211,,,,,Unfound
,,,,,,,1800050929740,,,,,Unfound
,,,,,,,1100006196983,,,,,Unfound
,,,,,,,67456509,,,,120545,Unfound
,,,,,,,1413986880002,,,,,Unfound
,,,,,,,1414798791008,,,,,Unfound
,,,,,,,1714481407000,,,,,Unfound
,,,,,,,1100004698331,,,,,Unfound
,,,,,,,1410120980000,,,,,Unfound
,,,,,,,1417970003001,,,,,Unfound
,,,,,,,8906463302,,,,83701,Unfound
,,,,,,,1415544971005,,,,,Unfound
,,,,,,,1415731541006,,,,,Unfound
,,,,,,,1412254960009,,,,,Unfound
,,,,,,,1413595651003,,,,,Unfound
,,,,,,,1411092611007,,,,,Unfound
,,,,,,,1012483046223,,,,,Unfound
,,,,,,,1100007431620,,,,,Unfound
,,,,,,,2512251801,,,,39170,Unfound
,,,,,,,1580000862556,,,,,Unfound
,,,,,,,3389521708,,,,24772,Unfound
,,,,,,,8853071910,,,,62090,Unfound
,,,,,,,1411680803002,,,,,Unfound
,,,,,,,1591034808047,,,,,Unfound
